"","name","year","month","day","hour","xm","ym","dateF","start","leapYear","dayOfYear","dayD","dist","daysToFindFrom"
"10026","F6","2007","Oct",13,11,1806.201,506.666,13-10-07,"start",FALSE,285,NA,NA,285
"10027","F6","2007","Oct",13,12,1806.204,506.537,13-10-07,"noStart",FALSE,285,0,129.034879005639,285
"10028","F6","2007","Oct",13,12,1806.194,506.504,13-10-07,"noStart",FALSE,285,0,34.4818792991333,285
"10029","F6","2007","Oct",13,13,1806.172,506.474,13-10-07,"noStart",FALSE,285,0,37.2021504754766,285
"10030","F6","2007","Oct",13,15,1806.172,506.476,13-10-07,"noStart",FALSE,285,0,2,285
"10031","F6","2007","Oct",13,16,1806.226,506.502,13-10-07,"noStart",FALSE,285,0,59.9332962550868,285
"10032","F6","2007","Oct",13,17,1806.231,506.582,13-10-07,"noStart",FALSE,285,0,80.156097709407,285
"10033","F6","2007","Oct",13,18,1806.243,506.544,13-10-07,"noStart",FALSE,285,0,39.8497176903426,285
"10034","F6","2007","Oct",13,20,1806.245,506.56,13-10-07,"noStart",FALSE,285,0,16.1245154965971,285
"10035","F6","2007","Oct",13,21,1806.408,506.472,13-10-07,"noStart",FALSE,285,0,185.237685150727,285
"10036","F6","2007","Oct",13,23,1806.362,506.493,13-10-07,"noStart",FALSE,285,0,50.5667875190821,285
"10037","F6","2007","Oct",14,1,1806.342,506.506,14-10-07,"noStart",FALSE,286,1,23.8537208837531,286
"10038","F6","2007","Oct",14,2,1806.366,506.5,14-10-07,"noStart",FALSE,286,0,24.738633753706,286
"10039","F6","2007","Oct",14,3,1806.327,506.576,14-10-07,"noStart",FALSE,286,0,85.4224794770089,286
"10040","F6","2007","Oct",14,4,1806.311,506.616,14-10-07,"noStart",FALSE,286,0,43.081318457076,286
"10041","F6","2007","Oct",14,6,1806.308,506.606,14-10-07,"noStart",FALSE,286,0,10.4403065089106,286
"10042","F6","2007","Oct",14,8,1806.309,506.633,14-10-07,"noStart",FALSE,286,0,27.0185121722126,286
"10043","F6","2007","Oct",14,9,1806.28,506.62,14-10-07,"noStart",FALSE,286,0,31.7804971641414,286
"10044","F6","2007","Oct",14,11,1806.283,506.625,14-10-07,"noStart",FALSE,286,0,5.8309518948453,286
"10045","F6","2007","Oct",14,12,1806.302,506.741,14-10-07,"noStart",FALSE,286,0,117.545735779738,286
"10046","F6","2007","Oct",14,13,1806.297,506.945,14-10-07,"noStart",FALSE,286,0,204.0612653102,286
"10047","F6","2007","Oct",14,14,1806.319,506.952,14-10-07,"noStart",FALSE,286,0,23.0867927612304,286
"10048","F6","2007","Oct",14,16,1806.326,506.971,14-10-07,"noStart",FALSE,286,0,20.2484567313166,286
"10049","F6","2007","Oct",14,17,1806.348,506.938,14-10-07,"noStart",FALSE,286,0,39.6610640301039,286
"10050","F6","2007","Oct",14,18,1806.327,506.951,14-10-07,"noStart",FALSE,286,0,24.6981780704569,286
"10051","F6","2007","Oct",14,19,1806.272,506.906,14-10-07,"noStart",FALSE,286,0,71.0633520177595,286
"10052","F6","2007","Oct",14,21,1806.35,506.743,14-10-07,"noStart",FALSE,286,0,180.701411173239,286
"10053","F6","2007","Oct",14,22,1806.368,506.585,14-10-07,"noStart",FALSE,286,0,159.022011055074,286
"10054","F6","2007","Oct",15,0,1806.369,506.497,15-10-07,"noStart",FALSE,287,1,88.0056816347672,287
"10055","F6","2007","Oct",15,2,1806.367,506.506,15-10-07,"noStart",FALSE,287,0,9.21954445729289,287
"10056","F6","2007","Oct",15,3,1806.285,506.604,15-10-07,"noStart",FALSE,287,0,127.781062759706,287
"10057","F6","2007","Oct",15,5,1806.314,506.597,15-10-07,"noStart",FALSE,287,0,29.8328677803526,287
"10058","F6","2007","Oct",15,7,1806.282,506.623,15-10-07,"noStart",FALSE,287,0,41.2310562561766,287
"10059","F6","2007","Oct",15,9,1806.269,506.653,15-10-07,"noStart",FALSE,287,0,32.6955654485436,287
"10060","F6","2007","Oct",15,10,1806.271,506.676,15-10-07,"noStart",FALSE,287,0,23.0867927612304,287
"10061","F6","2007","Oct",15,12,1806.383,506.763,15-10-07,"noStart",FALSE,287,0,141.820308841858,287
"10062","F6","2007","Oct",15,13,1806.52,507.221,15-10-07,"noStart",FALSE,287,0,478.051252482409,287
"10063","F6","2007","Oct",15,14,1806.489,506.939,15-10-07,"noStart",FALSE,287,0,283.698783924077,287
"10064","F6","2007","Oct",15,15,1806.538,507.215,15-10-07,"noStart",FALSE,287,0,280.315893234758,287
"10065","F6","2007","Oct",15,17,1806.54,507.222,15-10-07,"noStart",FALSE,287,0,7.28010988928052,287
"10066","F6","2007","Oct",15,18,1806.533,507.233,15-10-07,"noStart",FALSE,287,0,13.0384048104053,287
"10067","F6","2007","Oct",15,20,1806.577,507.265,15-10-07,"noStart",FALSE,287,0,54.4058820349418,287
"10068","F6","2007","Oct",15,22,1806.562,507.467,15-10-07,"noStart",FALSE,287,0,202.556165050585,287
"10069","F6","2007","Oct",15,23,1806.824,507.621,15-10-07,"noStart",FALSE,287,0,303.907880779686,287
"10070","F6","2007","Oct",16,0,1806.849,507.598,16-10-07,"noStart",FALSE,288,1,33.9705755029261,288
"10071","F6","2007","Oct",16,1,1806.897,507.697,16-10-07,"noStart",FALSE,288,0,110.022724925353,288
"10072","F6","2007","Oct",16,3,1806.919,507.725,16-10-07,"noStart",FALSE,288,0,35.6089876295297,288
"10073","F6","2007","Oct",16,4,1806.925,507.723,16-10-07,"noStart",FALSE,288,0,6.32455532033676,288
"10074","F6","2007","Oct",16,5,1806.934,507.713,16-10-07,"noStart",FALSE,288,0,13.4536240470737,288
"10075","F6","2007","Oct",16,6,1806.979,507.789,16-10-07,"noStart",FALSE,288,0,88.3232698670062,288
"10076","F6","2007","Oct",16,8,1806.97,507.995,16-10-07,"noStart",FALSE,288,0,206.196508214858,288
"10077","F6","2007","Oct",16,10,1807.005,508.093,16-10-07,"noStart",FALSE,288,0,104.06248123123,288
"10078","F6","2007","Oct",16,11,1807.055,508.162,16-10-07,"noStart",FALSE,288,0,85.2115015710907,288
"10079","F6","2007","Oct",16,13,1807.043,508.108,16-10-07,"noStart",FALSE,288,0,55.3172667437573,288
"10080","F6","2007","Oct",16,15,1806.998,508.056,16-10-07,"noStart",FALSE,288,0,68.7677249878168,288
"10081","F6","2007","Oct",16,16,1806.991,508.049,16-10-07,"noStart",FALSE,288,0,9.89949493661167,288
"10082","F6","2007","Oct",16,18,1807.023,508.163,16-10-07,"noStart",FALSE,288,0,118.406080924925,288
"10083","F6","2007","Oct",16,19,1806.973,508.197,16-10-07,"noStart",FALSE,288,0,60.4648658313239,288
"10084","F6","2007","Oct",16,20,1806.994,508.174,16-10-07,"noStart",FALSE,288,0,31.1448230047949,288
"10085","F6","2007","Oct",16,21,1806.986,508.18,16-10-07,"noStart",FALSE,288,0,10,288
"10086","F6","2007","Oct",16,23,1807.024,508.243,16-10-07,"noStart",FALSE,288,0,73.5730929076656,288
"10087","F6","2007","Oct",17,0,1807.002,508.286,17-10-07,"noStart",FALSE,289,1,48.3011387029333,289
"10088","F6","2007","Oct",17,1,1807.012,508.281,17-10-07,"noStart",FALSE,289,0,11.1803398874989,289
"10089","F6","2007","Oct",17,2,1806.971,508.36,17-10-07,"noStart",FALSE,289,0,89.0056178002265,289
"10090","F6","2007","Oct",17,4,1806.975,508.365,17-10-07,"noStart",FALSE,289,0,6.40312423743285,289
"10091","F6","2007","Oct",17,5,1806.992,508.425,17-10-07,"noStart",FALSE,289,0,62.3618473106755,289
"10092","F6","2007","Oct",17,6,1807.014,508.391,17-10-07,"noStart",FALSE,289,0,40.4969134626332,289
"10093","F6","2007","Oct",17,7,1807.046,508.423,17-10-07,"noStart",FALSE,289,0,45.254833995939,289
"10094","F6","2007","Oct",17,9,1807.057,508.425,17-10-07,"noStart",FALSE,289,0,11.1803398874989,289
"10095","F6","2007","Oct",17,10,1807.256,508.404,17-10-07,"noStart",FALSE,289,0,200.104972451961,289
"10096","F6","2007","Oct",17,11,1807.349,508.17,17-10-07,"noStart",FALSE,289,0,251.80349481292,289
"10097","F6","2007","Oct",17,12,1807.41,508.095,17-10-07,"noStart",FALSE,289,0,96.6747123088556,289
"10098","F6","2007","Oct",17,14,1807.53,507.987,17-10-07,"noStart",FALSE,289,0,161.443488564885,289
"10099","F6","2007","Oct",17,16,1807.38,508.106,17-10-07,"noStart",FALSE,289,0,191.47062437878,289
"10100","F6","2007","Oct",17,17,1807.474,508.094,17-10-07,"noStart",FALSE,289,0,94.7628619238571,289
"10101","F6","2007","Oct",17,19,1807.473,508.098,17-10-07,"noStart",FALSE,289,0,4.12310562561766,289
"10102","F6","2007","Oct",17,20,1807.481,508.089,17-10-07,"noStart",FALSE,289,0,12.0415945787923,289
"10103","F6","2007","Oct",17,21,1807.543,508.045,17-10-07,"noStart",FALSE,289,0,76.0263112349928,289
"10104","F6","2007","Oct",17,22,1807.67,508.018,17-10-07,"noStart",FALSE,289,0,129.838361049422,289
"10105","F6","2007","Oct",18,0,1807.686,507.959,18-10-07,"noStart",FALSE,290,1,61.1310068623117,290
"10106","F6","2007","Oct",18,1,1807.682,507.967,18-10-07,"noStart",FALSE,290,0,8.94427190999916,290
"10107","F6","2007","Oct",18,2,1807.684,507.968,18-10-07,"noStart",FALSE,290,0,2.23606797749979,290
"10108","F6","2007","Oct",18,3,1807.711,507.997,18-10-07,"noStart",FALSE,290,0,39.6232255123179,290
"10109","F6","2007","Oct",18,5,1807.73,507.971,18-10-07,"noStart",FALSE,290,0,32.2024843762092,290
"10110","F6","2007","Oct",18,6,1807.727,507.97,18-10-07,"noStart",FALSE,290,0,3.16227766016838,290
"10111","F6","2007","Oct",18,7,1807.719,507.976,18-10-07,"noStart",FALSE,290,0,10,290
"10112","F6","2007","Oct",18,8,1807.718,507.961,18-10-07,"noStart",FALSE,290,0,15.0332963783729,290
"10113","F6","2007","Oct",18,10,1807.766,507.971,18-10-07,"noStart",FALSE,290,0,49.0306026885251,290
"10114","F6","2007","Oct",18,11,1807.745,507.925,18-10-07,"noStart",FALSE,290,0,50.5667875190821,290
"10115","F6","2007","Oct",18,12,1807.662,507.874,18-10-07,"noStart",FALSE,290,0,97.4166310236604,290
"10116","F6","2007","Oct",18,13,1807.631,507.903,18-10-07,"noStart",FALSE,290,0,42.4499705535822,290
"10117","F6","2007","Oct",18,15,1807.598,507.897,18-10-07,"noStart",FALSE,290,0,33.5410196624968,290
"10118","F6","2007","Oct",18,16,1807.596,507.911,18-10-07,"noStart",FALSE,290,0,14.142135623731,290
"10119","F6","2007","Oct",18,18,1807.56,508.119,18-10-07,"noStart",FALSE,290,0,211.09239683134,290
"10120","F6","2007","Oct",18,20,1807.563,508.113,18-10-07,"noStart",FALSE,290,0,6.70820393249937,290
"10121","F6","2007","Oct",18,22,1807.563,508.146,18-10-07,"noStart",FALSE,290,0,33,290
"10122","F6","2007","Oct",19,1,1807.316,508.383,19-10-07,"noStart",FALSE,291,1,342.312722521381,291
"10123","F6","2007","Oct",19,2,1807.293,508.412,19-10-07,"noStart",FALSE,291,0,37.0135110466435,291
"10124","F6","2007","Oct",19,3,1807.322,508.388,19-10-07,"noStart",FALSE,291,0,37.6430604494374,291
"10125","F6","2007","Oct",19,4,1807.288,508.63,19-10-07,"noStart",FALSE,291,0,244.376758305695,291
"10126","F6","2007","Oct",19,6,1807.302,508.687,19-10-07,"noStart",FALSE,291,0,58.6941223633168,291
"10127","F6","2007","Oct",19,7,1807.247,508.692,19-10-07,"noStart",FALSE,291,0,55.2268050859363,291
"10128","F6","2007","Oct",19,8,1807.282,508.634,19-10-07,"noStart",FALSE,291,0,67.7421582177598,291
"10129","F6","2007","Oct",19,9,1807.281,508.64,19-10-07,"noStart",FALSE,291,0,6.08276253029822,291
"10130","F6","2007","Oct",19,11,1807.263,508.556,19-10-07,"noStart",FALSE,291,0,85.9069263796581,291
"10131","F6","2007","Oct",19,12,1806.78,507.933,19-10-07,"noStart",FALSE,291,0,788.300704046368,291
"10132","F6","2007","Oct",19,13,1806.705,507.774,19-10-07,"noStart",FALSE,291,0,175.801023887803,291
"10133","F6","2007","Oct",19,14,1806.788,507.89,19-10-07,"noStart",FALSE,291,0,142.635900109334,291
"10134","F6","2007","Oct",19,16,1806.778,507.876,19-10-07,"noStart",FALSE,291,0,17.2046505340853,291
"10135","F6","2007","Oct",19,17,1806.791,507.878,19-10-07,"noStart",FALSE,291,0,13.1529464379659,291
"10136","F6","2007","Oct",19,18,1806.772,507.876,19-10-07,"noStart",FALSE,291,0,19.1049731745428,291
"10137","F6","2007","Oct",19,19,1806.769,507.825,19-10-07,"noStart",FALSE,291,0,51.0881590977792,291
"10138","F6","2007","Oct",19,21,1806.781,507.824,19-10-07,"noStart",FALSE,291,0,12.0415945787923,291
"10139","F6","2007","Oct",19,22,1806.748,507.768,19-10-07,"noStart",FALSE,291,0,65,291
"10140","F6","2007","Oct",19,23,1806.821,507.723,19-10-07,"noStart",FALSE,291,0,85.7554662980734,291
"10141","F6","2007","Oct",20,0,1806.879,507.742,20-10-07,"noStart",FALSE,292,1,61.0327780786685,292
"10142","F6","2007","Oct",20,2,1806.873,507.754,20-10-07,"noStart",FALSE,292,0,13.4164078649987,292
"10143","F6","2007","Oct",20,3,1806.895,507.763,20-10-07,"noStart",FALSE,292,0,23.7697286480094,292
"10144","F6","2007","Oct",20,4,1806.881,507.768,20-10-07,"noStart",FALSE,292,0,14.8660687473185,292
"10145","F6","2007","Oct",20,5,1806.997,508.239,20-10-07,"noStart",FALSE,292,0,485.074221124974,292
"10146","F6","2007","Oct",20,7,1806.957,508.335,20-10-07,"noStart",FALSE,292,0,104,292
"10147","F6","2007","Oct",20,8,1806.975,508.367,20-10-07,"noStart",FALSE,292,0,36.7151195013716,292
"10148","F6","2007","Oct",20,9,1806.978,508.384,20-10-07,"noStart",FALSE,292,0,17.2626765016321,292
"10149","F6","2007","Oct",20,10,1806.956,508.567,20-10-07,"noStart",FALSE,292,0,184.317660575432,292
"10150","F6","2007","Oct",20,12,1806.961,508.639,20-10-07,"noStart",FALSE,292,0,72.1734023030645,292
"10151","F6","2007","Oct",20,13,1807.003,508.65,20-10-07,"noStart",FALSE,292,0,43.4165866921848,292
"10152","F6","2007","Oct",20,14,1806.999,508.594,20-10-07,"noStart",FALSE,292,0,56.1426753904728,292
"10153","F6","2007","Oct",20,15,1806.985,508.632,20-10-07,"noStart",FALSE,292,0,40.4969134626332,292
"10154","F6","2007","Oct",20,17,1806.943,508.619,20-10-07,"noStart",FALSE,292,0,43.9658958739612,292
"10155","F6","2007","Oct",20,19,1806.98,508.645,20-10-07,"noStart",FALSE,292,0,45.2216762183801,292
"10156","F6","2007","Oct",20,20,1806.997,508.654,20-10-07,"noStart",FALSE,292,0,19.2353840616713,292
"10157","F6","2007","Oct",20,22,1807.051,508.659,20-10-07,"noStart",FALSE,292,0,54.230987451825,292
"10158","F6","2007","Oct",20,23,1807.045,508.667,20-10-07,"noStart",FALSE,292,0,10,292
"10159","F6","2007","Oct",21,0,1807.042,508.662,21-10-07,"noStart",FALSE,293,1,5.8309518948453,293
"10160","F6","2007","Oct",21,1,1807.02,508.676,21-10-07,"noStart",FALSE,293,0,26.0768096208106,293
"10161","F6","2007","Oct",21,3,1807.06,508.653,21-10-07,"noStart",FALSE,293,0,46.1410879802373,293
"10162","F6","2007","Oct",21,4,1807.214,508.27,21-10-07,"noStart",FALSE,293,0,412.801405036369,293
"10163","F6","2007","Oct",21,5,1807.241,508.174,21-10-07,"noStart",FALSE,293,0,99.724620831568,293
"10164","F6","2007","Oct",21,6,1807.241,508.172,21-10-07,"noStart",FALSE,293,0,2,293
"10165","F6","2007","Oct",21,8,1807.257,508.188,21-10-07,"noStart",FALSE,293,0,22.6274169979695,293
"10166","F6","2007","Oct",21,9,1807.318,508.114,21-10-07,"noStart",FALSE,293,0,95.9009906101079,293
"10167","F6","2007","Oct",21,10,1807.322,508.126,21-10-07,"noStart",FALSE,293,0,12.6491106406735,293
"10168","F6","2007","Oct",21,11,1807.373,508.119,21-10-07,"noStart",FALSE,293,0,51.478150704935,293
"10169","F6","2007","Oct",21,13,1807.453,508.108,21-10-07,"noStart",FALSE,293,0,80.7527089328897,293
"10170","F6","2007","Oct",21,14,1807.456,508.103,21-10-07,"noStart",FALSE,293,0,5.8309518948453,293
"10171","F6","2007","Oct",21,15,1807.468,508.106,21-10-07,"noStart",FALSE,293,0,12.369316876853,293
"10172","F6","2007","Oct",21,16,1807.493,508.089,21-10-07,"noStart",FALSE,293,0,30.2324329156619,293
"10173","F6","2007","Oct",21,18,1807.459,508.094,21-10-07,"noStart",FALSE,293,0,34.3656805548792,293
"10174","F6","2007","Oct",21,19,1807.535,508.064,21-10-07,"noStart",FALSE,293,0,81.706792863262,293
"10175","F6","2007","Oct",21,20,1807.545,508.072,21-10-07,"noStart",FALSE,293,0,12.8062484748657,293
"10176","F6","2007","Oct",21,23,1807.637,507.991,21-10-07,"noStart",FALSE,293,0,122.576506721313,293
"10177","F6","2007","Oct",22,0,1807.704,507.969,22-10-07,"noStart",FALSE,294,1,70.5195008490559,294
"10178","F6","2007","Oct",22,1,1807.703,507.963,22-10-07,"noStart",FALSE,294,0,6.08276253029822,294
"10179","F6","2007","Oct",22,2,1807.709,507.986,22-10-07,"noStart",FALSE,294,0,23.7697286480094,294
"10180","F6","2007","Oct",22,4,1807.714,507.98,22-10-07,"noStart",FALSE,294,0,7.81024967590665,294
"10181","F6","2007","Oct",22,5,1807.705,507.98,22-10-07,"noStart",FALSE,294,0,9,294
"10182","F6","2007","Oct",22,6,1807.704,507.99,22-10-07,"noStart",FALSE,294,0,10.0498756211209,294
"10183","F6","2007","Oct",22,7,1807.752,508.005,22-10-07,"noStart",FALSE,294,0,50.2891638427206,294
"10184","F6","2007","Oct",22,9,1807.782,508.033,22-10-07,"noStart",FALSE,294,0,41.0365690573664,294
"10185","F6","2007","Oct",22,10,1807.79,508.034,22-10-07,"noStart",FALSE,294,0,8.06225774829855,294
"10186","F6","2007","Oct",22,11,1807.78,508.058,22-10-07,"noStart",FALSE,294,0,26,294
"10187","F6","2007","Oct",22,12,1807.885,507.966,22-10-07,"noStart",FALSE,294,0,139.603008563569,294
"10188","F6","2007","Oct",22,14,1807.885,507.928,22-10-07,"noStart",FALSE,294,0,38,294
"10189","F6","2007","Oct",22,15,1807.907,507.953,22-10-07,"noStart",FALSE,294,0,33.3016516106934,294
"10190","F6","2007","Oct",22,16,1808.077,507.734,22-10-07,"noStart",FALSE,294,0,277.238164760915,294
"10191","F6","2007","Oct",22,17,1808.131,507.629,22-10-07,"noStart",FALSE,294,0,118.072011924927,294
"10192","F6","2007","Oct",22,19,1808.134,507.627,22-10-07,"noStart",FALSE,294,0,3.60555127546399,294
"10193","F6","2007","Oct",22,20,1808.133,507.634,22-10-07,"noStart",FALSE,294,0,7.07106781186548,294
"10194","F6","2007","Oct",22,22,1808.067,507.604,22-10-07,"noStart",FALSE,294,0,72.4982758415674,294
"10195","F6","2007","Oct",23,0,1808.059,507.594,23-10-07,"noStart",FALSE,295,1,12.8062484748657,295
"10196","F6","2007","Oct",23,1,1808.063,507.671,23-10-07,"noStart",FALSE,295,0,77.1038261048049,295
"10197","F6","2007","Oct",23,2,1807.991,507.875,23-10-07,"noStart",FALSE,295,0,216.333076527839,295
"10198","F6","2007","Oct",23,3,1808.013,507.914,23-10-07,"noStart",FALSE,295,0,44.7772263544762,295
"10199","F6","2007","Oct",23,5,1808.025,507.924,23-10-07,"noStart",FALSE,295,0,15.6204993518133,295
"10200","F6","2007","Oct",23,6,1808.034,507.902,23-10-07,"noStart",FALSE,295,0,23.7697286480094,295
"10201","F6","2007","Oct",23,7,1808.07,507.991,23-10-07,"noStart",FALSE,295,0,96.0052081920559,295
"10202","F6","2007","Oct",23,8,1808.046,507.955,23-10-07,"noStart",FALSE,295,0,43.2666153055679,295
"10203","F6","2007","Oct",23,10,1808.049,507.983,23-10-07,"noStart",FALSE,295,0,28.1602556806574,295
"10204","F6","2007","Oct",23,11,1808.05,507.758,23-10-07,"noStart",FALSE,295,0,225.002222211248,295
"10205","F6","2007","Oct",23,12,1808.041,507.663,23-10-07,"noStart",FALSE,295,0,95.4253635046784,295
"10206","F6","2007","Oct",23,13,1808.038,507.628,23-10-07,"noStart",FALSE,295,0,35.1283361405006,295
"10207","F6","2007","Oct",23,16,1808.027,507.595,23-10-07,"noStart",FALSE,295,0,34.7850542618522,295
"10208","F6","2007","Oct",23,17,1808.108,507.669,23-10-07,"noStart",FALSE,295,0,109.71326264404,295
"10209","F6","2007","Oct",23,18,1808.065,507.687,23-10-07,"noStart",FALSE,295,0,46.6154480832267,295
"10210","F6","2007","Oct",23,20,1808.041,507.677,23-10-07,"noStart",FALSE,295,0,26,295
"10211","F6","2007","Oct",23,21,1808.024,507.683,23-10-07,"noStart",FALSE,295,0,18.0277563773199,295
"10212","F6","2007","Oct",23,22,1807.961,507.699,23-10-07,"noStart",FALSE,295,0,65,295
"10213","F6","2007","Oct",23,23,1807.899,507.727,23-10-07,"noStart",FALSE,295,0,68.0294054067798,295
"10214","F6","2007","Oct",24,1,1807.889,507.757,24-10-07,"noStart",FALSE,296,1,31.6227766016838,296
"10215","F6","2007","Oct",24,3,1807.932,507.919,24-10-07,"noStart",FALSE,296,0,167.609665592411,296
"10216","F6","2007","Oct",24,4,1807.917,507.957,24-10-07,"noStart",FALSE,296,0,40.853396431631,296
"10217","F6","2007","Oct",24,6,1807.942,507.967,24-10-07,"noStart",FALSE,296,0,26.9258240356725,296
"10218","F6","2007","Oct",24,7,1807.962,507.989,24-10-07,"noStart",FALSE,296,0,29.732137494637,296
"10219","F6","2007","Oct",24,8,1807.946,507.99,24-10-07,"noStart",FALSE,296,0,16.0312195418814,296
"10220","F6","2007","Oct",24,11,1807.607,507.999,24-10-07,"noStart",FALSE,296,0,339.119447982566,296
"10221","F6","2007","Oct",24,12,1807.579,507.962,24-10-07,"noStart",FALSE,296,0,46.4004310324807,296
"10222","F6","2007","Oct",24,13,1807.577,507.967,24-10-07,"noStart",FALSE,296,0,5.3851648071345,296
"10223","F6","2007","Oct",24,14,1807.506,508.024,24-10-07,"noStart",FALSE,296,0,91.0494371207203,296
"10224","F6","2007","Oct",24,16,1807.497,508.031,24-10-07,"noStart",FALSE,296,0,11.4017542509914,296
"10225","F6","2007","Oct",24,17,1807.504,508.029,24-10-07,"noStart",FALSE,296,0,7.28010988928052,296
"10226","F6","2007","Oct",24,18,1807.523,507.981,24-10-07,"noStart",FALSE,296,0,51.6236379965612,296
"10227","F6","2007","Oct",24,19,1807.558,508.048,24-10-07,"noStart",FALSE,296,0,75.591004755857,296
"10228","F6","2007","Oct",24,21,1807.548,508.044,24-10-07,"noStart",FALSE,296,0,10.770329614269,296
"10229","F6","2007","Oct",24,22,1807.608,508.026,24-10-07,"noStart",FALSE,296,0,62.6418390534633,296
"10230","F6","2007","Oct",24,23,1807.66,508.056,24-10-07,"noStart",FALSE,296,0,60.0333240792145,296
"10231","F6","2007","Oct",25,0,1807.679,508.067,25-10-07,"noStart",FALSE,297,1,21.9544984001001,297
"10232","F6","2007","Oct",25,2,1807.677,508.066,25-10-07,"noStart",FALSE,297,0,2.23606797749979,297
"10233","F6","2007","Oct",25,4,1807.703,508.065,25-10-07,"noStart",FALSE,297,0,26.0192236625154,297
"10234","F6","2007","Oct",25,5,1807.708,508.076,25-10-07,"noStart",FALSE,297,0,12.0830459735946,297
"10235","F6","2007","Oct",25,7,1807.701,508.063,25-10-07,"noStart",FALSE,297,0,14.7648230602334,297
"10236","F6","2007","Oct",25,8,1807.73,508.071,25-10-07,"noStart",FALSE,297,0,30.0832179129826,297
"10237","F6","2007","Oct",25,9,1807.715,508.067,25-10-07,"noStart",FALSE,297,0,15.52417469626,297
"10238","F6","2007","Oct",25,10,1807.695,508.061,25-10-07,"noStart",FALSE,297,0,20.8806130178211,297
"10239","F6","2007","Oct",25,12,1807.728,508.043,25-10-07,"noStart",FALSE,297,0,37.589892258425,297
"10240","F6","2007","Oct",25,13,1807.741,508.008,25-10-07,"noStart",FALSE,297,0,37.3363094051889,297
"10242","F6","2007","Oct",25,14,1807.734,507.982,25-10-07,"noStart",FALSE,297,0,26.9258240356725,297
"10244","F6","2007","Oct",25,15,1807.724,507.97,25-10-07,"noStart",FALSE,297,0,15.6204993518133,297
"10246","F6","2007","Oct",25,17,1807.72,507.97,25-10-07,"noStart",FALSE,297,0,4,297
"10248","F6","2007","Oct",25,18,1807.724,507.961,25-10-07,"noStart",FALSE,297,0,9.8488578017961,297
"10250","F6","2007","Oct",25,19,1808.066,507.674,25-10-07,"noStart",FALSE,297,0,446.467244039246,297
"10252","F6","2007","Oct",25,20,1808.056,507.601,25-10-07,"noStart",FALSE,297,0,73.6817480791546,297
"10254","F6","2007","Oct",25,23,1808.009,507.611,25-10-07,"noStart",FALSE,297,0,48.0520551069359,297
"10256","F6","2007","Oct",26,1,1807.635,507.683,26-10-07,"noStart",FALSE,298,1,380.867431004543,298
"10258","F6","2007","Oct",26,3,1807.633,507.7,26-10-07,"noStart",FALSE,298,0,17.1172427686237,298
"10260","F6","2007","Oct",26,4,1807.632,507.681,26-10-07,"noStart",FALSE,298,0,19.0262975904404,298
"10262","F6","2007","Oct",26,5,1807.552,507.673,26-10-07,"noStart",FALSE,298,0,80.3990049689671,298
"10264","F6","2007","Oct",26,6,1807.415,507.56,26-10-07,"noStart",FALSE,298,0,177.589414098927,298
"10266","F6","2007","Oct",26,8,1807.436,507.601,26-10-07,"noStart",FALSE,298,0,46.0651712251241,298
"10268","F6","2007","Oct",26,9,1807.43,507.616,26-10-07,"noStart",FALSE,298,0,16.1554944214035,298
"10270","F6","2007","Oct",26,10,1807.397,507.578,26-10-07,"noStart",FALSE,298,0,50.3289181286465,298
"10272","F6","2007","Oct",26,11,1807.434,507.353,26-10-07,"noStart",FALSE,298,0,228.02192877002,298
"10274","F6","2007","Oct",26,13,1807.522,507.081,26-10-07,"noStart",FALSE,298,0,285.88109416329,298
"10276","F6","2007","Oct",26,14,1807.531,507.083,26-10-07,"noStart",FALSE,298,0,9.21954445729289,298
"10278","F6","2007","Oct",26,15,1807.528,507.075,26-10-07,"noStart",FALSE,298,0,8.54400374531753,298
"10280","F6","2007","Oct",26,16,1807.523,507.079,26-10-07,"noStart",FALSE,298,0,6.40312423743285,298
"10282","F6","2007","Oct",26,18,1807.507,507.023,26-10-07,"noStart",FALSE,298,0,58.2408791142441,298
"10284","F6","2007","Oct",26,19,1807.483,506.985,26-10-07,"noStart",FALSE,298,0,44.9444101084885,298
"10286","F6","2007","Oct",26,20,1807.497,506.983,26-10-07,"noStart",FALSE,298,0,14.142135623731,298
"10288","F6","2007","Oct",26,21,1807.479,506.91,26-10-07,"noStart",FALSE,298,0,75.1864349467376,298
"10290","F6","2007","Oct",27,0,1807.371,506.708,27-10-07,"noStart",FALSE,299,1,229.058944378952,299
"10292","F6","2007","Oct",27,1,1807.403,506.68,27-10-07,"noStart",FALSE,299,0,42.5205832509386,299
"10294","F6","2007","Oct",27,2,1807.387,506.574,27-10-07,"noStart",FALSE,299,0,107.200746266059,299
"10296","F6","2007","Oct",27,4,1807.483,506.285,27-10-07,"noStart",FALSE,299,0,304.527502863042,299
"10298","F6","2007","Oct",27,5,1807.601,506.184,27-10-07,"noStart",FALSE,299,0,155.322245670091,299
"10300","F6","2007","Oct",27,6,1807.717,506.299,27-10-07,"noStart",FALSE,299,0,163.34319698108,299
"10302","F6","2007","Oct",27,7,1807.72,506.296,27-10-07,"noStart",FALSE,299,0,4.24264068711928,299
"10304","F6","2007","Oct",27,9,1807.72,506.296,27-10-07,"noStart",FALSE,299,0,0,299
